2.1 Rectangular Column ปริมาณเสาเหลี่ยม,,,,,,,,,,
Level 4,C08 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C09 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C10 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C11 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C12 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C13 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C14 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C15 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C16 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C17 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C18 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C19 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C20 - 300x1200 mm. (3- R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C21 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C22 - 300x1200 mm. (3-7),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C23 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 4,C24 - 250x3500 mm. (3-8),1,,3500.000,250.000,2.80 m,7500.000,21.00 m²,0.875 m²,2.450 m³,Rectangular Column
Level 4: 24,,24,,,,,,214.20 m²,9.155 m²,25.634 m³,
Level 5,C01 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C02 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C03 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C04 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C05 - 300x1200 mm. (3- R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C06 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C07 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C08 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C09 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C10 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C11 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C12 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C13 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C14 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C15 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C16 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C17 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C18 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C19 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C20 - 300x1200 mm. (3- R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C21 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C22 - 300x1200 mm. (3-7),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C23 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 5,C24 - 250x3500 mm. (3-8),1,,3500.000,250.000,2.80 m,7500.000,21.00 m²,0.875 m²,2.450 m³,Rectangular Column
Level 5: 24,,24,,,,,,214.20 m²,9.155 m²,25.634 m³,
Level 6,C01 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C02 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C03 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C04 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C05 - 300x1200 mm. (3- R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C06 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C07 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C08 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C09 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C10 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C11 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C12 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C13 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C14 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C15 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C16 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C17 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C18 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C19 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C20 - 300x1200 mm. (3- R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C21 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C22 - 300x1200 mm. (3-7),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C23 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 6,C24 - 250x3500 mm. (3-8),1,,3500.000,250.000,2.80 m,7500.000,21.00 m²,0.875 m²,2.450 m³,Rectangular Column
Level 6: 24,,24,,,,,,214.20 m²,9.155 m²,25.634 m³,
Level 7,C01 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C02 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C03 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C04 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C05 - 300x1200 mm. (3- R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C06 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C07 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C08 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C09 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C10 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C11 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C12 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C13 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C14 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C15 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C16 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C17 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C18 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C19 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C20 - 300x1200 mm. (3- R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C21 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C22 - 300x1200 mm. (7-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C23 - 300x1200 mm. (3-8),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 7,C24 - 250x3500 mm. (3-8),1,,3500.000,250.000,2.80 m,7500.000,21.00 m²,0.875 m²,2.450 m³,Rectangular Column
Level 7: 24,,24,,,,,,214.20 m²,9.155 m²,25.634 m³,
Level 8,C01 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C02 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C03 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C04 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C05 - 300x1200 mm. (3- R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C07 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C09 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C10 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C11 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C12 - 300x1200 mm. (8-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C13 - 300x1200 mm. (8-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C14 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C15 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C16 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C17 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C18 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C19 - 300x1200 mm. (8-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C20 - 300x1200 mm. (3- R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,C21 - 300x1200 mm. (3-R),1,,1200.000,300.000,2.80 m,3000.000,8.40 m²,0.360 m²,1.008 m³,Rectangular Column
Level 8,CX2 - 200x500 mm. (8-R),2,,200.000,500.000,2.80 m,1400.000,7.84 m²,0.200 m²,0.560 m³,Rectangular Column
Level 8: 21,,21,,,,,,167.44 m²,7.040 m²,19.712 m³,
Level 9,CX3 - 250x250 mm. (R-TOR),2,,250.000,250.000,1.25 m,1000.000,2.50 m²,0.125 m²,0.156 m³,Rectangular Column
Level 9,CX3 - 250x250 mm. (R-TOR),2,,250.000,250.000,2.60 m,1000.000,5.20 m²,0.125 m²,0.325 m³,Rectangular Column
Level 9: 4,,4,,,,,,7.70 m²,0.250 m²,0.481 m³,
Rectangular Column: 229,,229,,,,,,1807.96 m²,81.717 m²,214.439 m³,
,,229,,,,,,1807.96 m²,81.717 m²,214.439 m³,
